"CODIGO","AÑO","DIA","ENE","FEB","MAR","ABR","MAY","JUN","JUL","AGO","SEP","OCT","NOV"
"2401519","2017","16","5.4","9","4.9","0.3","5.9","3.2","5.7","4.8","2.8","2.3","4.4"
"2401519","2017","17","5.5","2.8","3.6","0.9","3.5","1.6","3.9","5.5","3.6","1.3","4.8"
"2401519","2017","18","2.2","5.9","6.7","4.2","8.7","1.6","5.4","4.1","3.4","0.9","3.8"
"2401519","2017","19","4.4","6.7","2.3","1.2","9.5","3.2","1","3.6","6.5","2.8","4.3"
"2401519","2017","20","7.5","7.3","3.7","2.2","3","2.4","4.8","4","2.9","6.7","3"
"2401519","2017","21","0.4","8.8","2.2","1","6.5","6.8","6.3","7","3.5","3.4","9.3"
"2401519","2017","22","10.2","6.6","0.7","3.6","0.9","3.9","4.9","3","6.4","0","10"
"2401519","2017","23","9.6","4","4","5.7","3.7","7.4","5.5","5.9","0.6","1.3","9.5"
"2401519","2017","24","6.6","0.7","0.4","2","1.5","3.5","3.9","2","2.1","1.8","5.8"
"2401519","2017","25","5.5","2.5","0.9","4.6","3.6","5.8","4.7","4.1","3.7","1.4","5.1"
"2401519","2017","26","2.1","0.4","2.8","3","4.6","2.6","2.3","4.3","4.3","0.8","2.9"
"2401519","2017","27","2.3","5.5","3.7","8.8","7.8","5.2","5.6","6.3","7.1","6.6","2.4"
"2401519","2017","28","1.8","5.5","5.5","1","2.2","8.2","4.7","5.1","7.8","1.3","6"
"2401519","2017","29","3.7","0","4.8","2.1","4.4","8.6","4.5","2.9","3.9","0.4","10.3"
"2401519","2017","30","3.4","0","3.5","0.5","6","3.7","0.8","1.4","0.3","0.3","5.1"
"2401519","2017","31","6.3","0","1.9","0","4.4","0","4.2","6.8","0","6.4","0"
"2401519","2018","1","3.4","7.9","6.5","2.3","2.1","3.1","6.2","3.1","4.6","6.1","5"
"2401519","2018","2","0.2","6","2.6","3","6.3","3.4","7","4.3","5.8","7.7","5"
"2401519","2018","3","4.9","3.8","6.3","2.2","4.1","3.2","5.9","6.9","7.3","6.3","7.3"
"2401519","2018","4","5.6","5.2","2.7","3.6","3","6","3.7","5.7","1.9","1.7","4"
"2401519","2018","5","5.6","6.3","1.5","1.8","2.3","1.2","2.7","2.8","7.6","4.2","1.5"
"2401519","2018","6","3.8","6.4","2.6","0","2","0.5","6.9","5.5","4.1","3","3.6"
"2401519","2018","7","4.8","9.1","3.1","0","3.1","3.4","1.5","1.5","4.2","4.3","4.2"
"2401519","2018","8","6.9","8.9","1.3","5.6","2.2","1.1","9.3","4.1","2.6","7.8","5.4"
"2401519","2018","9","2","9.3","2.8","5.4","1.8","2.4","2.7","3.6","5.1","4.6","0"
"2401519","2018","10","5.5","2.2","8.9","3.2","2.8","0.6","4.7","8.1","2.3","3.7","3.2"
"2401519","2018","11","5.2","8.3","8.4","1.9","3.7","3.2","6.3","4.2","1.3","1.2","4.4"
"2401519","2018","12","7.4","7.9","9.1","2.6","5.6","1.3","5","1.3","3.4","4.2","5.1"
"2401519","2018","13","3.2","5.6","9.9","4.7","1.5","2","1.5","4.6","3.4","3","2.5"
"2401519","2018","14","4.7","4.8","10.3","0.3","2.1","4.5","7.3","2.9","3","7.3","9.8"
"2401519","2018","15","6.9","2.9","10.2","5.1","0.6","2","4.8","8.7","1","8.7","7.7"
"2401519","2018","16","6.8","4.7","8.5","3.1","1.5","2.6","7.9","5.8","6.4","5","7.6"
"2401519","2018","17","2.3","3.7","9.5","3.6","7.1","5.6","3.5","3","6.3","8.7","5.7"
"2401519","2018","18","2.7","2.1","3","3.1","6.6","3.2","4.2","1.4","5.9","2","2"
"2401519","2018","19","2.8","8.8","4.9","0.3","3.9","5.3","1.7","3.2","4","5.6","1.2"
"2401519","2018","20","7.2","9","4.8","0","5.8","6.4","3.6","3.9","7.4","6.4","5.2"
"2401519","2018","21","4.2","7.8","7","1.7","1.5","4.5","1.6","5.8","7.3","1.3","7.2"
"2401519","2018","22","4.9","3.3","6","2.7","4.8","3.6","1.6","8.1","2.9","3.2","5.1"
"2401519","2018","23","9.1","1.4","4.5","8.1","0.5","4.7","6.3","1.6","1.1","6","5.7"
"2401519","2018","24","10.7","0.7","1.7","2.4","1.5","4","1.5","7.9","3.2","4.2","4.9"
"2401519","2018","25","8.7","1.1","4.9","3.8","6.9","0","7.6","1.5","2.1","5.2","6.4"
"2401519","2018","26","6.7","4.2","5.5","4.4","3.9","2.8","2.9","3.3","3.5","6.5","7.3"
"2401519","2018","27","9.9","6.1","1.2","0","4.2","4.7","2.4","3.1","5.6","5.1","0.7"
"2401519","2018","28","4.7","8.4","1.7","2.1","0.5","1","4.4","2.8","7.4","7.1","4.2"
"2401519","2018","29","10.6","0","0","0.2","6.5","5.1","7","3.8","8.6","7.8","7.5"
"2401519","2018","30","7.5","0","1","3.8","1.7","3.2","5.9","2.3","7.3","6.2","5.4"
"2401519","2018","31","5.8","0","3.9","0","1.6","0","1.9","3.6","0","2.6","0"
"2401519","2019","1","7.3","5.8","5.1","2.4","6.4","2.9","1.8","4.9","2.9","7.2","7.2"
"2401519","2019","2","5.2","5.7","1.5","0.9","5.9","8.9","0.8","4.6","3.4","7.7","5.3"
"2401519","2019","3","3.3","10.7","0.8","7.4","3.1","1.2","6.9","0.2","8.9","0","5.5"
"2401519","2019","4","4.9","8.1","5.2","7.9","1.4","3.9","7.9","3.5","8.4","5","6.5"
"2401519","2019","5","7.2","4.2","3.3","4.4","1.4","8.7","3","5.8","2.7","4.1","5.5"
"2401519","2019","6","3","3.8","7.1","6.5","0","1.8","7.5","2.9","4.8","7.6","8.1"
"2401519","2019","7","1","1.9","6.2","7.9","7.5","4.2","4.9","3.5","8.8","5.2","7.9"
"2401519","2019","8","4.6","6.5","3.5","8.8","1.6","2.7","4.4","1.9","2.1","1.3","4"
"2401519","2019","9","7","3.6","2.3","6.2","3.1","3","2.4","3.3","2.5","5.3","0.8"
"2401519","2019","10","2","7.3","0.5","4.3","5.6","1.6","2.4","0.8","8.4","1.7","3"
"2401519","2019","11","2.1","10.6","3.1","6.7","3.3","5.9","8.2","1.4","7.2","0.6","3.6"
"2401519","2019","12","4.2","10.2","2.2","2.2","1.9","0.5","4.5","5.6","6.6","2.4","2.8"
"2401519","2019","13","6.8","10.3","6.8","3.2","1.7","2.9","5.2","3.4","3.1","7.6","1.6"
"2401519","2019","14","1.1","7.4","0.9","9.2","1.4","2.6","1.9","3.9","2.7","2.6","4.2"
"2401519","2019","15","3.1","10.5","4.4","7.2","0.9","7.8","5.1","4.9","4.2","4.1","3.4"
"2401519","2019","16","1.9","9","4.6","4.7","4","0.3","1.5","0.6","4.1","1.5","7.2"
"2401519","2019","17","5.2","7.3","6.1","3","5","3.1","2.2","3.8","4.3","6","8.6"
"2401519","2019","18","6.7","3.5","5.4","1.2","3.9","4.8","2.9","6.6","4.6","4.5","9.1"
"2401519","2019","19","2.5","4.5","1.5","0.6","3.7","0.3","5.1","1.7","1.7","1.1","6.2"
"2401519","2019","20","4","5.5","1","2","3.9","1.3","3.1","5.3","2.4","3.9","6.4"
"2401519","2019","21","6.2","8.2","2.1","1.2","4.7","1.7","2.5","11.2","1.5","4.6","5.3"
"2401519","2019","22","4.6","9.4","0.8","1","5","2","4.6","9.9","4.2","5.2","5.1"
"2401519","2019","23","3.5","6.6","3.3","4.2","1","2.5","1.4","4","2.1","3.4","5.8"
"2401519","2019","24","6.2","1.2","1.3","1.3","0.1","1","2.3","4.5","3.4","2.7","3.7"
"2401519","2019","25","8","10.1","6.3","2.8","0.8","4.6","7.7","4.2","5.2","4.6","4.6"
"2401519","2019","26","8","7.2","3","3.3","4.4","6.3","2","5.6","4.9","4.4","3.1"
"2401519","2019","27","7.9","0","8.6","1.6","4.3","9.5","7.3","5.3","4.1","4.5","6.2"
"2401519","2019","28","4.7","4.9","4.5","0.7","1.4","1.4","4.4","0.6","8.4","3.5","6.8"
"2401519","2019","29","1.1","0","1.2","1.5","3.4","1.4","5","7.3","8.4","9.8","5.7"
"2401519","2019","30","7.8","0","1.7","4.2","2.6","4","4.8","7.8","9.7","6.8","6.4"
"2401519","2019","31","7.7","0","3.4","0","4.3","0","2.8","1.1","0","6.7","0"
"2401519","2020","1","6.6","4.3","7.2","1.9","2.5","3.7","3.7","5.1","7.1","5.2","0.3"
"2401519","2020","2","6.2","7.1","7.7","5.6","2.2","3.4","0.6","9.2","1.4","6.5","7.4"
"2401519","2020","3","7.3","8.8","10.4","6.9","3.1","0.7","2.1","7.3","4.2","5","2"
"2401519","2020","4","7.4","10.5","6.6","1.8","5.1","6.1","1.5","5.9","7.1","3.6","2.4"
"2401519","2020","5","7.6","10","7","7.8","3.3","3","4","3","8.7","6.5","0.9"
"2401519","2020","6","6.9","10","7","1.9","4.7","0","2.8","4.3","7.7","6.9","2.4"
"2401519","2020","7","7.9","10","6.4","2.5","1.2","3.1","4.1","7.7","4.7","2.3","0.7"
"2401519","2020","8","7.9","6.5","6.9","0.5","0.6","2.7","3","6.3","4.3","2.9","4.4"
"2401519","2020","9","8.5","7.2","1.9","1.7","3.7","5","4.3","3.2","2.6","5.4","2.3"
"2401519","2020","10","8.4","10.8","4.6","2.2","7.5","1.3","3.1","2.4","8.1","5.7","2.1"
"2401519","2020","11","8","10.7","5.9","1","3.9","3.5","2.5","3.8","6","8.6","2.9"
"2401519","2020","12","3","10.4","5.7","3.9","3.5","1.6","2.1","3.8","5.5","5.6","5.1"
"2401519","2020","13","9.4","10.3","4.3","5","0.7","4","3.4","4","3.6","6.1","3.7"
"2401519","2020","14","9.1","4.9","5.6","7.5","5","4.2","5.2","2.3","6.2","3","2.8"
"2401519","2020","15","8.1","4.5","3.9","3","4.9","5.8","2.5","5.3","8","6.4","5.3"
"2401519","2020","16","2","6.5","8.6","5.7","8","4.5","6.5","6.8","1.2","0.9","2.1"
"2401519","2020","17","0.2","8.8","9.7","0.8","0.8","2.8","4.7","0","4.1","2.3","0.1"
"2401519","2020","18","0.8","8.2","7.9","2.8","4.4","1.3","3.2","6.5","7","0.8","2.9"
"2401519","2020","19","5.5","5.3","7.6","2.1","2.1","3.6","3.6","3.3","4.8","4.1","5.1"
"2401519","2020","20","0.4","7.2","0","4.2","5","3.1","2.1","4.4","5.3","7.6","6.6"
"2401519","2020","21","4.9","4.9","2","0.9","4.1","1.1","2.5","5.6","3.1","3.5","7.5"
"2401519","2020","22","1.4","2.9","7.3","1","1.4","2.4","2.8","2.2","7.8","3.5","8"
"2401519","2020","23","5.3","2.6","4.7","3.8","3","4.7","2.4","2.8","0.7","6.5","8"
"2401519","2020","24","4.3","4.9","2.9","6","2.6","6.2","3.1","7.6","1.2","1.4","3.9"
"2401519","2020","25","6.2","5.5","7.4","5.7","4.8","2.8","1.4","8.8","2.8","7.1","6"
"2401519","2020","26","5.1","7.9","8","7.9","1.7","4","4.6","4.5","4.7","4.1","5"
"2401519","2020","27","7.4","9.2","9","7.2","2.4","4.7","4.4","6","5","6.2","5.1"
"2401519","2020","28","5.3","8.7","7.6","1.9","0.3","1.2","4.8","9.2","4.8","4.2","3.9"
"2401519","2020","29","8.3","6.3","7.2","1.1","3","1.4","5.9","8.7","1.8","6.8","4.9"
"2401519","2020","30","8.2","0","3.7","4.7","1.8","5.9","4.9","3","1.4","2.1","1.8"
"2401519","2020","31","6.6","0","1.5","0","1.7","0","5.6","4.5","0","1.9","0"
"2401519","2021","1","4","4","3.5","0.8","3.3","4.2","6.8","3.6","2","3.3","6"
"2401519","2021","2","1.8","7.6","3.2","2","2.2","7.3","7.9","3.5","6.9","9.1","4.5"
"2401519","2021","3","6.2","8.7","2.2","3.8","2","5.3","4.7","2.1","6.1","9.6","4.6"
"2401519","2021","4","4.1","8.6","0","7.2","2.3","5.6","5.7","3.9","6.3","8.1","2"
"2401519","2021","5","7.4","7.3","2.1","0.8","5.3","2.4","4.3","6.5","5.1","2.8","6.7"
"2401519","2021","6","8.3","6.4","4.9","0.6","1.9","3.6","3.3","3.8","1.6","0.8","8.2"
"2401519","2021","7","3.8","7.6","2.5","1.9","6.6","4.9","4.2","7.1","3","4.6","5.4"
"2401519","2021","8","3","5.4","1.5","6","5.3","4.1","5.9","3.3","3.1","1.3","2.9"
"2401519","2021","9","2.6","4.1","7.4","0.3","5.6","1.2","1.9","3.6","6.3","5.1","4.2"
"2401519","2021","10","2.4","4.8","5.6","3.6","2.4","0.2","3.8","6.6","3.8","3.8","4.1"
"2401519","2021","11","2.7","8.4","2.4","8.6","5.5","4.2","3.3","4.2","4.5","0","4"
"2401519","2021","12","10.5","6.6","0.4","0","1.9","4.6","2.3","6.7","2.9","1.9","8.7"
"2401519","2021","13","8.4","4.5","1","3.6","4","2.8","2.3","4.8","7.8","5.6","8.7"
"2401519","2021","14","9.8","5.5","1.9","0.2","4.3","3.2","5.4","1.2","3.8","4.1","6"
"2401519","2021","15","9.6","1","4.8","4.2","5.2","5.7","6.3","2.8","6.3","4.2","4.4"
"2401519","2021","16","8","8.8","4.2","6.6","3","7.1","3.6","4.7","2.4","3.5","6.7"
"2401519","2021","17","8.3","8.8","1.8","3.7","5","6.9","4.9","5.7","3.7","4.2","8.5"
"2401519","2021","18","10.3","5.1","2.4","5.1","2.6","4.9","1.6","4.4","5.3","5.5","9.6"
"2401519","2021","19","9.4","4.8","6.9","5.2","7.9","5.8","1","1.7","3.7","3.4","8.1"
"2401519","2021","20","8.6","1.9","2.1","11","4.3","3.9","1.8","1","3.1","6","4.5"
"2401519","2021","21","9.2","1.7","9.4","8.2","3.1","3.8","3","6.7","2.6","6.4","7.7"
"2401519","2021","22","6.3","1.2","5.2","10.7","5.9","3.3","1.1","2.9","2.6","5.2","5.5"
"2401519","2021","23","5","0.6","3.5","5.1","2.7","6.3","2.3","5.9","3.3","5.5","0.7"
"2401519","2021","24","4.1","2.9","0.5","9","1.3","4.8","0.6","0.8","3.3","5.6","2.1"
"2401519","2021","25","8.1","1.7","3.8","8.4","4.5","4.3","0","3.9","2.8","4.1","4.8"
"2401519","2021","26","8","5.7","2.4","5.6","4.5","5.5","3.1","3.4","8.9","6.5","1"
"2401519","2021","27","8.8","1.8","1.1","3.7","0.3","5","2.7","5.3","7.4","1.2","9.9"
"2401519","2021","28","8","4.1","1.8","3.2","2.2","5.9","4.4","5.3","1","5.4","7.6"
"2401519","2021","29","9.9","0","0.6","1.4","3.6","2.2","4.1","1.3","4.8","6.6","8.1"
"2401519","2021","30","10.4","0","0.3","0","3.6","1.5","2.8","3.2","1.7","0.2","2"
"2401519","2021","31","6.2","0","3.3","0","2.8","0","10.3","2","0","1.3","0"
"2401519","2022","1","4.8","8.6","1.7","7.7","8.8","4.6","6","0.4","3.1","0.2","6.1"
"2401519","2022","2","3.6","8.3","1.7","7.1","5.6","6.3","4","1.5","5.1","2","0.2"
"2401519","2022","3","6.4","6.6","2.2","6.6","10.8","2.2","4.1","5","4.8","3.7","3.3"
"2401519","2022","4","6","2.9","2.2","4.7","9.2","1.5","2.6","1.6","0.6","2.9","5.4"
"2401519","2022","5","7.1","1.9","4.8","1.6","0.2","4","7.7","3","3.1","3.6","2.4"
"2401519","2022","6","5.9","4.1","1.3","3.8","0.8","5.5","5.2","1.4","4.9","3.3","4.4"
"2401519","2022","7","5.2","1","3.3","1.5","0","3.2","4.3","5.2","3.6","5.8","1.9"
"2401519","2022","8","5.2","0.8","3.5","2.5","4.4","4.3","0","9.9","5.5","0.3","4.9"
"2401519","2022","9","3.5","2.7","7.9","8.4","3.6","1.9","1.9","0.7","4.5","4","4.4"
"2401519","2022","10","2.1","4.4","4.7","8.6","5.3","6.8","4.6","2.6","4.1","7.2","3.4"
"2401519","2022","11","1.5","6.9","5.8","5.1","3.2","0.9","1.2","4.5","3.9","1","0.9"
"2401519","2022","12","4.7","6.7","2.3","3.9","5.8","1","6.7","5.3","2.7","1.8","4.6"
"2401519","2022","13","1.2","4.4","4.1","0.2","3.5","2.4","8.8","3.9","5.1","5.3","5.1"
"2401519","2022","14","6.3","4.4","2.5","8.3","2","1.3","7.5","1.8","7.4","3.1","4.6"
"2401519","2022","15","7.9","4.9","5.3","2.2","3.4","3.9","7","3.8","5.1","5.6","8.6"
"2401519","2022","16","4.5","6.6","8.3","1.1","1.9","5.5","8.5","4.2","0.7","2.7","3.5"
"2401519","2022","17","0","7.6","5","0.2","2.5","0.4","2.3","8.8","5.7","3.1","4.9"
"2401519","2022","18","6","2","8.7","0.3","0.3","4","1.8","9.6","4.8","4.5","0.7"
"2401519","2022","19","8.3","3.2","9.2","1.3","0","1.3","4.2","7.6","1.8","3.3","4.5"
"2401519","2022","20","7.5","2.4","7","0.4","3","1.6","4.7","2.6","8.2","0","4.7"
"2401519","2022","21","7","3.2","7.9","4.1","3.4","2.2","0.3","3.8","3.3","2.1","5.9"
"2401519","2022","22","9.1","6.3","6.9","4.2","10","5.1","5.7","0","1.5","4.1","8.7"
"2401519","2022","23","7.9","5.9","3","6.7","7.1","0","3.1","7.5","3.9","3.4","3.7"
"2401519","2022","24","4.1","4.5","4.2","5.1","2.6","2.4","5.1","3.8","5.6","4.5","5.3"
"2401519","2022","25","3.8","3.7","4","1.4","1.9","2.3","1.8","3","2","7.3","6.2"
"2401519","2022","26","1.9","4.6","0.6","5.7","3.2","0.6","1.9","5.8","7.9","4.3","2.7"
"2401519","2022","27","7.2","3.9","1.2","1.2","2.4","3.9","2.5","2.1","5.8","0.6","2.6"
"2401519","2022","28","6.7","0","4.7","0","2","5","2.9","3.1","0.6","0.2","3.6"
"2401519","2022","29","7.9","0","3","0","1.5","0.8","7.5","0.4","4.8","3.9","4.3"
"2401519","2022","30","9.3","0","4.9","0","1.7","4.3","5.9","2.8","1.6","10.2","3.8"
"2401519","2022","31","8.4","0","4.2","0","4.4","0","1.4","2.4","0","7.4","0"
"2401519","2023","1","3.1","8.4","1.3","4.6","5.4","0","0","0","0","0","0"
"2401519","2023","2","5.8","9.9","0.6","0.9","7.9","5.1","0","0","0","0","0"
"2401519","2023","3","0.6","8.6","2.7","3.8","10","8","0","0","0","0","0"
"2401519","2023","4","4.4","8.7","1.9","1","3.3","0.9","0","0","0","0","0"
"2401519","2023","5","1.1","5.5","2.2","4.9","2.4","5.4","0","0","0","0","0"
"2401519","2023","6","0.7","4.2","5.1","4.7","6.9","7.6","0","0","0","0","0"
"2401519","2023","7","0.9","7.7","4.3","1.4","8.7","2.5","0","0","0","0","0"
"2401519","2023","8","0.1","9.6","1.1","2.6","1.5","0","0","0","0","0","0"
"2401519","2023","9","0.1","8.6","0","2","1.2","4.4","0","0","0","0","0"
"2401519","2023","10","1.5","9.5","3.5","2.8","2.3","4.6","0","0","0","0","0"
"2401519","2023","11","6.5","6.1","0","4.6","6.7","3.3","0","0","0","0","0"
"2401519","2023","12","3.8","1.6","0.7","1.8","2.1","1.9","0","0","0","0","0"
"2401519","2023","13","6.2","3.9","1.5","6.4","0.9","4.7","0","0","0","0","0"
"2401519","2023","14","5.7","4.7","3.5","4.5","0.6","0.2","0","0","0","0","0"
"2401519","2023","15","6.2","3.2","3.1","4.6","0","0.4","0","0","0","0","0"
"2401519","2023","16","8.8","0.4","4.3","0.3","2.8","0.2","0","0","0","0","0"
"2401519","2023","17","4.6","5.6","4.5","2.5","2.6","2.4","0","0","0","0","0"
"2401519","2023","18","5.4","5.4","8.4","1.1","7.1","3.6","0","0","0","0","0"
"2401519","2023","19","5.1","6.7","8","8.1","2","4.6","0","0","0","0","0"
"2401519","2023","20","5.5","4.2","8","4","0.3","0","0","0","0","0","0"
"2401519","2023","21","5.6","1.5","7.6","0","0.7","0","0","0","0","0","0"
"2401519","2023","22","4.1","1.5","5.8","0.2","0.8","0","0","0","0","0","0"
"2401519","2023","23","0.4","9.5","6.4","0","1.5","0","0","0","0","0","0"
"2401519","2023","24","2.7","7.8","5.8","2","5.5","0","0","0","0","0","0"
"2401519","2023","25","7.1","9.2","3.4","3.1","4.6","0","0","0","0","0","0"
"2401519","2023","26","10.4","9.4","4.3","1.9","0.8","0","0","0","0","0","0"
"2401519","2023","27","10.1","7.8","7.3","3.3","1.9","0","0","0","0","0","0"
"2401519","2023","28","9.8","6.1","5.6","3.5","2.4","0","0","0","0","0","0"
"2401519","2023","29","10.2","0","2.8","2","7.2","0","0","0","0","0","0"
"2401519","2023","30","7.5","0","3.7","0.5","1.8","0","0","0","0","0","0"
"2401519","2023","31","7.5","0","4.5","0","4.8","0","0","0","0","0","0"
